type,price,pnl,time
open_sell,1.16506,,2026-06-01 03:00:00
close_sell,1.16581,-0.10000000000021103,2026-06-01 11:15:00
open_buy,1.16581,,2026-06-01 11:15:00
close_buy,1.16315,-3.0400000000003757,2026-06-01 16:00:00
open_sell,1.16315,,2026-06-01 16:00:00
close_sell,1.16331,-0.640000000000196,2026-06-02 01:30:00
open_buy,1.16331,,2026-06-02 01:30:00
close_buy,1.16277,-0.459999999999905,2026-06-02 19:30:00
open_sell,1.16277,,2026-06-02 19:30:00
close_sell,1.16249,-0.140000000000029,2026-06-03 07:30:00
open_buy,1.16249,,2026-06-03 07:30:00
close_buy,1.16165,-0.2999999999997449,2026-06-03 09:00:00
open_sell,1.16165,,2026-06-03 09:00:00
close_sell,1.16061,0.920000000000254,2026-06-04 03:45:00
open_buy,1.16061,,2026-06-04 03:45:00
close_buy,1.16143,-0.280000000000058,2026-06-04 21:45:00
open_sell,1.16143,,2026-06-04 21:45:00
close_sell,1.16149,0.10000000000021103,2026-06-05 08:00:00
open_buy,1.16149,,2026-06-05 08:00:00
close_buy,1.15617,-1.9200000000001438,2026-06-05 17:00:00
open_sell,1.15617,,2026-06-05 17:00:00
close_sell,1.15317,-0.459999999999905,2026-06-08 06:45:00
open_buy,1.15317,,2026-06-08 06:45:00
close_buy,1.15014,-0.920000000000254,2026-06-08 12:15:00
open_sell,1.15014,,2026-06-08 12:15:00
close_sell,1.15488,-1.1199999999997878,2026-06-08 16:15:00
open_buy,1.15488,,2026-06-08 16:15:00
close_buy,1.15339,0.8599999999998608,2026-06-09 00:30:00
open_sell,1.15339,,2026-06-09 00:30:00
close_sell,1.15411,-0.48000000000003595,2026-06-09 07:15:00
open_buy,1.15411,,2026-06-09 07:15:00
close_buy,1.15488,0.280000000000058,2026-06-09 21:00:00
open_sell,1.15488,,2026-06-09 21:00:00
close_sell,1.15445,0.6800000000000139,2026-06-10 07:30:00
open_buy,1.15445,,2026-06-10 07:30:00
close_buy,1.15486,-0.6599999999998829,2026-06-10 18:45:00
open_sell,1.15486,,2026-06-10 18:45:00
close_sell,1.1556,-1.4799999999999258,2026-06-10 19:00:00
open_buy,1.1556,,2026-06-10 19:00:00
close_buy,1.1543,-0.91999999999981,2026-06-10 22:00:00
open_sell,1.1543,,2026-06-10 22:00:00
close_sell,1.15446,0.280000000000058,2026-06-11 06:45:00
open_buy,1.15446,,2026-06-11 06:45:00
close_buy,1.15255,-1.5399999999998748,2026-06-11 13:00:00
open_sell,1.15255,,2026-06-11 13:00:00
close_sell,1.15789,0.21999999999966494,2026-06-11 22:30:00
open_buy,1.15789,,2026-06-11 22:30:00
close_buy,1.15643,-0.7999999999999119,2026-06-12 08:15:00
open_sell,1.15643,,2026-06-12 08:15:00
close_sell,1.15823,0.21999999999966494,2026-06-12 13:00:00
open_buy,1.15823,,2026-06-12 13:00:00
close_buy,1.15766,0.7999999999999119,2026-06-12 18:00:00
open_sell,1.15766,,2026-06-12 18:00:00
close_sell,1.15817,-1.020000000000021,2026-06-12 18:15:00
open_buy,1.15817,,2026-06-12 18:15:00
close_buy,1.15751,-1.3199999999997658,2026-06-12 18:30:00
open_sell,1.15751,,2026-06-12 18:30:00
close_sell,1.15749,-0.43999999999977396,2026-06-12 20:15:00
open_buy,1.15749,,2026-06-12 20:15:00
close_buy,1.16042,0.39999999999995595,2026-06-15 19:15:00
open_sell,1.16042,,2026-06-15 19:15:00
close_sell,1.16009,1.0999999999996568,2026-06-16 12:15:00
open_buy,1.16009,,2026-06-16 12:15:00
close_buy,1.16052,-0.19999999999997797,2026-06-17 10:30:00
open_sell,1.16052,,2026-06-17 10:30:00
close_sell,1.15168,0.08000000000008001,2026-06-18 08:30:00
open_buy,1.15168,,2026-06-18 08:30:00
close_buy,1.14755,0.020000000000131024,2026-06-18 12:15:00
open_sell,1.14755,,2026-06-18 12:15:00
close_sell,1.14584,-0.5399999999999849,2026-06-19 13:30:00
open_buy,1.14584,,2026-06-19 13:30:00
close_buy,1.14621,-0.140000000000029,2026-06-22 03:15:00
open_sell,1.14621,,2026-06-22 03:15:00
close_sell,1.14268,0.44000000000021794,2026-06-23 07:00:00
open_buy,1.14268,,2026-06-23 07:00:00
close_buy,1.14203,-0.8200000000000429,2026-06-23 07:45:00
open_sell,1.14203,,2026-06-23 07:45:00
close_sell,1.14236,-0.6599999999998829,2026-06-23 08:15:00
open_buy,1.14236,,2026-06-23 08:15:00
close_buy,1.14223,-0.05999999999994898,2026-06-23 08:45:00
open_sell,1.14223,,2026-06-23 08:45:00
close_sell,1.14249,-0.5199999999998539,2026-06-23 09:00:00
open_buy,1.14249,,2026-06-23 09:00:00
close_buy,1.14151,-4.3799999999998285,2026-06-23 10:30:00
open_sell,1.14151,,2026-06-23 10:30:00
close_sell,1.13518,-0.580000000000247,2026-06-24 21:00:00
open_buy,1.13518,,2026-06-24 21:00:00
close_buy,1.13482,-1.1600000000000499,2026-06-25 13:30:00
open_sell,1.13482,,2026-06-25 13:30:00
close_sell,1.13808,0.560000000000116,2026-06-25 19:00:00
open_buy,1.13808,,2026-06-25 19:00:00
close_buy,1.1363,0.48000000000003595,2026-06-26 03:00:00
open_sell,1.1363,,2026-06-26 03:00:00
close_sell,1.1375899999999999,0.44000000000021794,2026-06-26 09:30:00
open_buy,1.1375899999999999,,2026-06-26 09:30:00
close_buy,1.13891,0.08000000000008001,2026-06-26 21:30:00
open_sell,1.13891,,2026-06-26 21:30:00
close_sell,1.13864,-0.8800000000004359,2026-06-29 08:00:00
open_buy,1.13864,,2026-06-29 08:00:00
close_buy,1.14058,-1.959999999999962,2026-06-30 04:00:00
open_sell,1.14058,,2026-06-30 04:00:00
close_sell,1.1406,-1.9800000000000928,2026-06-30 17:00:00
open_buy,1.1406,,2026-06-30 17:00:00
close_buy,1.14058,0.23999999999979593,2026-07-01 04:15:00
open_sell,1.14058,,2026-07-01 04:15:00
close_sell,1.13794,-0.09999999999976693,2026-07-02 06:15:00
open_buy,1.13794,,2026-07-02 06:15:00
close_buy,1.1430500000000001,0.0,2026-07-03 01:00:00
open_sell,1.1430500000000001,,2026-07-03 01:00:00
close_sell,1.1439,-0.140000000000029,2026-07-03 06:30:00
open_buy,1.1439,,2026-07-03 06:30:00
close_buy,1.14397,-0.25999999999992696,2026-07-03 16:45:00
open_sell,1.14397,,2026-07-03 16:45:00
close_sell,1.14354,-0.3799999999998249,2026-07-06 20:15:00
open_buy,1.14354,,2026-07-06 20:15:00
close_buy,1.14349,-0.48000000000003595,2026-07-07 07:45:00
open_sell,1.14349,,2026-07-07 07:45:00
close_sell,1.1432,-0.560000000000116,2026-07-07 17:30:00
open_buy,1.1432,,2026-07-07 17:30:00
close_buy,1.14227,0.6399999999997519,2026-07-07 19:45:00
open_sell,1.14227,,2026-07-07 19:45:00
close_sell,1.14188,0.03999999999981796,2026-07-08 08:45:00
open_buy,1.14188,,2026-07-08 08:45:00
close_buy,1.1397599999999999,-1.180000000000181,2026-07-08 14:45:00
open_sell,1.1397599999999999,,2026-07-08 14:45:00
close_sell,1.14279,-0.5199999999998539,2026-07-08 21:30:00
open_buy,1.14279,,2026-07-08 21:30:00
close_buy,1.14277,-0.8799999999999919,2026-07-09 15:30:00
open_sell,1.14277,,2026-07-09 15:30:00
close_sell,1.14367,-0.7199999999998319,2026-07-09 18:30:00
open_buy,1.14367,,2026-07-09 18:30:00
close_buy,1.14282,0.39999999999995595,2026-07-10 00:30:00
open_sell,1.14282,,2026-07-10 00:30:00
close_sell,1.14548,-1.6400000000000858,2026-07-10 05:00:00
open_buy,1.14548,,2026-07-10 05:00:00
close_buy,1.14325,0.5399999999999849,2026-07-10 12:00:00
open_sell,1.14325,,2026-07-10 12:00:00
close_sell,1.1416,-1.500000000000057,2026-07-13 10:30:00
open_buy,1.1416,,2026-07-13 10:30:00
close_buy,1.14006,-0.05999999999994898,2026-07-13 19:00:00
open_sell,1.14006,,2026-07-13 19:00:00
close_sell,1.13923,-0.3599999999996939,2026-07-14 06:15:00
open_buy,1.13923,,2026-07-14 06:15:00
close_buy,1.14127,-0.42000000000008697,2026-07-15 00:15:00
open_sell,1.14127,,2026-07-15 00:15:00
close_sell,1.14402,-1.1399999999999189,2026-07-15 05:30:00
open_buy,1.14402,,2026-07-15 05:30:00
close_buy,1.14162,-0.7599999999996498,2026-07-15 12:45:00
open_sell,1.14162,,2026-07-15 12:45:00
close_sell,1.14381,-0.8799999999999919,2026-07-15 19:15:00
open_buy,1.14381,,2026-07-15 19:15:00
close_buy,1.14664,0.08000000000008001,2026-07-16 08:30:00
open_sell,1.14664,,2026-07-16 08:30:00
close_sell,1.14675,0.05999999999994898,2026-07-16 10:00:00
open_buy,1.14675,,2026-07-16 10:00:00
close_buy,1.14657,0.26000000000037105,2026-07-16 12:45:00
open_sell,1.14657,,2026-07-16 12:45:00
close_sell,1.14438,0.459999999999905,2026-07-17 04:00:00
open_buy,1.14438,,2026-07-17 04:00:00
close_buy,1.14363,0.09999999999976693,2026-07-17 08:15:00
open_sell,1.14363,,2026-07-17 08:15:00
close_sell,1.14461,-0.019999999999686935,2026-07-17 10:30:00
open_buy,1.14461,,2026-07-17 10:30:00
close_buy,1.14297,0.280000000000058,2026-07-17 14:15:00
open_sell,1.14297,,2026-07-17 14:15:00
close_sell,1.14352,0.0,2026-07-17 21:30:00
open_buy,1.14352,,2026-07-17 21:30:00
final_close,1.14402,0.99999999999989,2026-07-17 22:45:00
